"","source","target","Annotation","Direction","Score"
"8197","RPP30","RPS18","complex","-",1
"8198","RPP38","RPS18","complex","-",1
"8199","RPP40","RPS18","complex","-",1
"8200","RPS10","RPS18","catalyze; catalyzed by; complex; input","<->",1
"8201","RPS10","UPF2","complex; input","-",1
"8202","RPS11","RPS18","catalyze; catalyzed by; complex; input","<->",1
"8203","RPS11","UPF2","complex; input","-",1
"8204","RPS11","WDR75","reaction","-",1
"8205","RPS12","RPS18","catalyze; catalyzed by; complex; input","<->",1
"8206","RPS12","UPF2","complex; input","-",1
"8207","RPS13","RPS18","catalyze; catalyzed by; complex; input","<->",1
"8208","RPS13","UPF2","complex; input","-",1
"8209","RPS13","WDR75","reaction","-",1
"8210","RPS14","RPS18","catalyze; catalyzed by; complex; input","<->",1
"8211","RPS14","UPF2","complex; input","-",1
"8212","RPS14","WDR75","activated by; complex; input","<-",1
"8213","RPS15","RPS18","catalyze; catalyzed by; complex; input","<->",1
"8214","RPS15","UPF2","complex; input","-",1
"8215","RPS15A","RPS18","catalyze; catalyzed by; complex; input","<->",1
"8216","RPS15A","UPF2","complex; input","-",1
"8217","RPS15A","WDR75","reaction","-",1
"8218","RPS16","RPS18","catalyze; catalyzed by; complex; input","<->",1
"8219","RPS16","UPF2","complex; input","-",1
"8220","RPS16","WDR75","reaction","-",1
"8221","RPS17","RPS18","catalyze; catalyzed by; complex; input","<->",1
"8222","RPS17","UPF2","complex; input","-",1
"8223","RPS18","RPS19","catalyze; catalyzed by; complex; input","<->",1
"8224","RPS18","RPS2","catalyze; catalyzed by; complex; input","<->",1
"8225","RPS18","RPS20","catalyze; catalyzed by; complex; input","<->",1
"8226","RPS18","RPS21","catalyze; catalyzed by; complex; input","<->",1
"8227","RPS18","RPS23","catalyze; catalyzed by; complex; input","<->",1
"8228","RPS18","RPS24","catalyze; catalyzed by; complex; input","<->",1
"8229","RPS18","RPS25","catalyze; catalyzed by; complex; input","<->",1
"8230","RPS18","RPS26","catalyze; catalyzed by; complex; input","<->",1
"8231","RPS18","RPS27","catalyze; catalyzed by; complex; input","<->",1
"8232","RPS18","RPS27A","catalyze; catalyzed by; complex; input","<->",1
"8233","RPS18","RPS28","catalyze; catalyzed by; complex; input","<->",1
"8234","RPS18","RPS29","catalyze; catalyzed by; complex; input","<->",1
"8235","RPS18","RPS3","catalyze; catalyzed by; complex; input","<->",1
"8236","RPS18","RPS3A","catalyze; catalyzed by; complex; input","<->",1
"8237","RPS18","RPS4X","catalyze; catalyzed by; complex; input","<->",1
"8238","RPS18","RPS4Y1","catalyze; catalyzed by; complex; input","<->",1
"8239","RPS18","RPS5","catalyze; catalyzed by; complex; input","<->",1
"8240","RPS18","RPS6","catalyze; catalyzed by; complex; input","<->",1
"8241","RPS18","RPS6KB2","predicted","-",0.64
"8242","RPS18","RPS7","catalyze; catalyzed by; complex; input","<->",1
"8243","RPS18","RPS8","catalyze; catalyzed by; complex; input","<->",1
"8244","RPS18","RPS9","catalyze; catalyzed by; complex; input","<->",1
"8245","RPS18","RPSA","catalyze; catalyzed by; complex; input","<->",1
"8246","RPS18","SEC11A","catalyzed by","<-",1
"8247","RPS18","SEC11C","catalyzed by","<-",1
"8248","RPS18","SEC61B","complex; input","-",1
"8249","RPS18","SEC61G","complex; input","-",1
"8250","RPS18","SECISBP2","complex; input","-",1
"8251","RPS18","SMG1","complex; input","-",1
"8252","RPS18","SMG5","complex; input","-",1
"8253","RPS18","SMG6","complex; input","-",1
"8254","RPS18","SMG7","complex; input","-",1
"8255","RPS18","SPCS1","catalyzed by","<-",1
"8256","RPS18","SPCS2","catalyzed by","<-",1
"8257","RPS18","SPCS3","catalyzed by","<-",1
"8258","RPS18","SRP14","complex; input","-",1
"8259","RPS18","SRP19","complex; input","-",1
"8260","RPS18","SRP54","complex; input","-",1
"8261","RPS18","SRP68","complex; input","-",1
"8262","RPS18","SRP72","complex; input","-",1
"8263","RPS18","SRP9","complex; input","-",1
"8264","RPS18","SRPRB","complex; input","-",1
"8265","RPS18","SSR1","complex; input","-",1
"8266","RPS18","SSR2","complex; input","-",1
"8267","RPS18","SSR3","complex; input","-",1
"8268","RPS18","SSR4","complex; input","-",1
"8269","RPS18","TPT1","predicted","-",0.59
"8270","RPS18","TRAM1","complex; input","-",1
"8271","RPS18","TSR1","complex","-",1
"8272","RPS18","UBA52","catalyze; catalyzed by; complex; input","<->",1
"8273","RPS18","UPF1","complex; input","-",1
"8274","RPS18","UPF2","complex; input","-",1
"8275","RPS18","UPF3A","complex; input","-",1
"8276","RPS18","UPF3B","complex; input","-",1
"8277","RPS18","XPO1","predicted","-",0.73
"8278","RPS19","UPF2","complex; input","-",1
"8279","RPS2","UPF2","complex; input","-",1
"8280","RPS2","WDR75","activated by; complex; input","<-",1
"8281","RPS20","UPF2","complex; input","-",1
"8282","RPS21","UPF2","complex; input","-",1
"8283","RPS23","UPF2","complex; input","-",1
"8284","RPS23","WDR75","reaction","-",1
"8285","RPS24","UPF2","complex; input","-",1
"8286","RPS24","WDR75","reaction","-",1
"8287","RPS25","UPF2","complex; input","-",1
"8288","RPS26","UPF2","complex; input","-",1
"8289","RPS27","UPF2","complex; input","-",1
"8290","RPS27","WDR75","reaction","-",1
"8291","RPS27A","RSPO3","catalyzed by; input","<-",1
"8292","RPS27A","TLE2","catalyzed by; input","<-",1
"8293","RPS27A","TNIP2","catalyzed by; input","<-",1
"8294","RPS27A","UCHL5","complex; input","-",1
"8295","RPS27A","UPF2","complex; input","-",1
"8296","RPS27A","VDAC1","input","-",1
"8297","RPS27L","WDR75","reaction","-",1
"8298","RPS28","UPF2","complex; input","-",1
"8299","RPS28","WDR75","reaction","-",1
"8300","RPS29","UPF2","complex; input","-",1
"8301","RPS3","UPF2","complex; input","-",1
"8302","RPS3A","UPF2","complex; input","-",1
"8303","RPS3A","WDR75","reaction","-",1
"8304","RPS4X","UPF2","complex; input","-",1
"8305","RPS4Y1","UPF2","complex; input","-",1
"8306","RPS5","UPF2","complex; input","-",1
"8307","RPS5","WDR75","reaction","-",1
"8308","RPS6","UPF2","complex; input","-",1
"8309","RPS6","WDR75","activated by; complex; input","<-",1
"8310","RPS7","TPPP2","predicted","-",0.56
"8311","RPS7","UPF2","complex; input","-",1
"8312","RPS7","WDR75","activated by; complex; input","<-",1
"8313","RPS8","UPF2","complex; input","-",1
"8314","RPS8","WDR75","reaction","-",1
"8315","RPS9","UPF2","complex; input","-",1
"8316","RPS9","WDR75","activated by; complex; input","<-",1
"8317","RPSA","UPF2","complex; input","-",1
"8318","RRM1","RRM2","complex; predicted","-",1
"8319","RRM1","RRM2B","complex; predicted","-",1
"8320","RRM1","TXN","catalyze","->",1
"8321","RRM1","YY1","expression regulated by","<-",1
"8322","RRP1","WDR75","activate","->",1
"8323","RRP7A","WDR75","activated by; complex; input","<-",1
"8324","RRP9","WDR75","activated by; complex; input","<-",1
"8325","RSPO3","UBA52","catalyze; input","->",1
"8326","RSPO3","UBB","catalyze; input","->",1
"8327","RSPO3","UBC","catalyze; input","->",1
"8328","RSPO3","ZNRF3","PPrel: inhibition; complex; input","-|",1
"8329","RUNX3","TEAD1","complex; input; reaction","-",1
"8330","RUVBL1","UCHL5","complex; input","-",1
"8331","RXRA","TGS1","complex; inhibit; input; reaction","-|",1
"8332","RXRA","VWDE","expression regulates","->",1
"8333","RXRB","TGS1","activated by; inhibit","<-|",1
"8334","RYK","WNT3","complex; input","-",1
"8335","RYR1","TTN","predicted","-",0.64
"8336","SAG","WNT3","activated by; inhibit","<-|",1
"8337","SAP18","SMO","activated by; inhibit","<-|",1
"8338","SAP30","SMO","activated by; inhibit","<-|",1
"8339","SCAND1","ZNF213","predicted","-",0.98
"8340","SCT","SCTR","PPrel; PPrel: activation; complex; input","->",1
"8341","SDCBP","SMO","predicted","-",0.54
"8342","SELPLG","SIGLEC5","predicted","-",0.54
"8343","SEMA6A","SH3RF1","predicted","-",0.64
"8344","SEMA7A","TCF12","expression regulated by","<-",1
"8345","SERPIND1","SERPINE2","reaction","-",1
"8346","SERPIND1","VWF","inhibite","-|",1
"8347","SERTAD1","SMAD1","predicted","-",0.54
"8348","SERTAD1","SMAD3","predicted","-",0.64
"8349","SERTAD1","SRF","expression regulated by","<-",1
"8350","SERTAD1","STAT5B","predicted","-",0.64
"8351","SERTAD1","TFDP1","predicted","-",0.54
"8352","SERTAD1","TLR4","predicted","-",0.64
"8353","SERTAD1","TRIM28","predicted","-",0.77
"8354","SFRP1","WNT3","PPrel: inhibition; inhibite","-|",1
"8355","SFRP2","WNT3","PPrel: inhibition; inhibite","-|",1
"8356","SFRP4","WNT3","PPrel: inhibition; inhibite","-|",1
"8357","SFRP5","WNT3","PPrel: inhibition; inhibite","-|",1
"8358","SH2D1B","SLAMF1","predicted","-",0.99
"8359","SH2D1B","SLAMF6","complex; input","-",1
"8360","SH2D1B","SLAMF7","predicted","-",0.99
"8361","SH3RF1","SIAH1","predicted","-",0.99
"8362","SH3RF1","SIAH2","predicted","-",0.99
"8363","SHH","SMO","activate; catalyze; inhibit; reaction","-",1
"8364","SIGLEC5","TNC","predicted","-",0.97
"8365","SIGLEC5","TNR","predicted","-",0.97
"8366","SIGLEC5","TYROBP","predicted","-",0.77
"8367","SIN3A","SMO","activated by; inhibit","<-|",1
"8368","SIN3A","TGS1","input","-",1
"8369","SIN3B","SMO","activated by; inhibit","<-|",1
"8370","SIN3B","TGS1","input","-",1
"8371","SIRT7","WDR75","predicted","-",0.64
"8372","SIX1","TLE2","predicted","-",0.56
"8373","SIX3","TCF12","expression regulated by","<-",1
"8374","SIX3","TLE1","predicted","-",0.99
"8375","SIX3","TLE2","predicted","-",0.54
"8376","SIX3","TLE3","predicted","-",0.77
"8377","SIX4","TLE1","predicted","-",0.64
"8378","SIX6","TLE2","predicted","-",0.54
"8379","SKI","TEAD1","predicted","-",0.64
"8380","SKP1","TNIP2","complex; input","-",1
"8381","SLC12A6","STK39","predicted","-",0.77
"8382","SLC25A31","VDAC1","PPrel: binding/association; complex","-",1
"8383","SLC25A4","VDAC1","PPrel: binding/association; complex","-",1
"8384","SLC25A5","VDAC1","PPrel: binding/association; complex","-",1
"8385","SLC25A6","VDAC1","PPrel: binding/association; complex","-",1
"8386","SMAD1","TLE2","inhibited by","|-",1
"8387","SMAD4","TLE2","inhibited by","|-",1
"8388","SMAD5","TLE2","inhibited by","|-",1
"8389","SMAD7","UCHL5","complex; input","-",1
"8390","SMARCA2","TEAD1","predicted","-",0.56
"8391","SMARCB1","TEAD1","predicted","-",0.56
"8392","SMG1","UPF2","complex; input","-",1
"8393","SMG5","UPF2","complex; input","-",1
"8394","SMG6","UPF2","complex; input","-",1
"8395","SMG7","UPF2","complex; input","-",1
"8396","SMN1","TGS1","catalyzed by","<-",1
"8397","SMO","SRC","PPrel: activation, phosphorylation, indirect effect","->",1
"8398","SMO","STK36","reaction","-",1
"8399","SMO","SUFU","PPrel: activation; activate; complex; inhibited by","|->",1
"8400","SMO","SUMO2","predicted","-",0.56
"8401","SMO","SUMO3","predicted","-",0.56
"8402","SMTN","TPM2","predicted","-",0.59
"8403","SNAI2","TEAD1","GErel: expression by","<-",1
"8404","SNRPB","TGS1","catalyzed by","<-",1
"8405","SNRPD1","TGS1","catalyzed by","<-",1
"8406","SNRPD2","TGS1","catalyzed by","<-",1
"8407","SNRPD3","TGS1","catalyzed by","<-",1
"8408","SNRPE","TGS1","catalyzed by","<-",1
"8409","SNRPF","TGS1","catalyzed by","<-",1
"8410","SNRPG","TGS1","catalyzed by","<-",1
"8411","SORBS1","TPM2","complex","-",1
"8412","SORBS3","TPM2","complex","-",1
"8413","SOS1","USP6NL","input","-",1
"8414","SOX2","TEAD1","GErel: expression by","<-",1
"8415","SP1","TGS1","reaction","-",1
"8416","SQSTM1","VDAC1","complex; input","-",1
"8417","SREBF1","TGS1","reaction","-",1
"8418","SREBF2","TGS1","reaction","-",1
"8419","SRF","TEAD1","predicted","-",0.64
"8420","SRPK2","TTN","predicted","-",0.64
"8421","STAR","VDAC1","PPrel: binding/association","-",1
"8422","STARD3","VAPB","PPrel: binding/association","-",1
"8423","STARD3","VDAC1","PPrel: binding/association","-",1
"8424","STAT1","ZFP30","GErel: expression","->",1
"8425","STAT1","ZNF20","GErel: expression","->",1
"8426","STAT1","ZNF420","GErel: expression","->",1
"8427","STAT1","ZNF562","GErel: expression","->",1
"8428","STAT1","ZNF597","GErel: expression","->",1
"8429","STAT1","ZNF705D","GErel: expression","->",1
"8430","STAT2","ZFP30","GErel: expression","->",1
"8431","STAT2","ZNF20","GErel: expression","->",1
"8432","STAT2","ZNF420","GErel: expression","->",1
"8433","STAT2","ZNF562","GErel: expression","->",1
"8434","STAT2","ZNF597","GErel: expression","->",1
"8435","STAT2","ZNF705D","GErel: expression","->",1
"8436","STOM","VDAC1","predicted","-",0.78
"8437","STOML2","VDAC1","predicted","-",0.56
"8438","STX17","VAPB","predicted","-",0.54
"8439","STX5","VAPB","predicted","-",0.54
"8440","SULT1A3","SULT4A1","predicted","-",0.98
"8441","SULT1B1","SULT2A1","predicted","-",0.98
"8442","SYDE2","WWP1","predicted","-",0.5
"8443","SYNCRIP","TWF1","predicted","-",0.59
"8444","SYNM","TTN","predicted","-",0.77
"8445","TAC1","TACR3","predicted","-",0.64
"8446","TAC3","TACR3","PPrel: activation; complex; input","->",1
"8447","TAF1","UCHL5","expression regulates","->",1
"8448","TAGLN","TPM2","predicted","-",0.59
"8449","TBL1X","TGS1","complex; inhibit; input","-|",1
"8450","TBL1XR1","TGS1","complex; inhibite; input","-|",1
"8451","TBL3","WDR75","activated by; complex; input","<-",1
"8452","TBP","TEAD1","predicted","-",0.64
"8453","TBX20","TLE2","predicted","-",0.54
"8454","TCAP","TPM2","complex","-",1
"8455","TCAP","TTN","complex","-",1
"8456","TCF7","TEAD1","complex","-",1
"8457","TCF7","TLE2","complex","-",1
"8458","TCF7L1","TEAD1","complex","-",1
"8459","TCF7L1","TLE2","complex; inhibited by","|-",1
"8460","TCF7L2","TEAD1","complex","-",1
"8461","TCF7L2","TLE2","complex; inhibited by; input; reaction","|-",1
"8462","TEAD1","TEAD2","input; reaction","-",1
"8463","TEAD1","TEAD3","input; reaction","-",1
"8464","TEAD1","TEAD4","input; reaction","-",1
"8465","TEAD1","TFAP2A","expression regulated by","<-",1
"8466","TEAD1","TFAP2C","expression regulated by","<-",1
"8467","TEAD1","VGLL1","predicted","-",1
"8468","TEAD1","VGLL2","predicted","-",0.99
"8469","TEAD1","VGLL3","predicted","-",0.7
"8470","TEAD1","WWTR1","PPrel: binding/association; complex; input; predicted; reaction","-",1
"8471","TEAD1","YAP1","PPrel: binding/association; complex; input; predicted; reaction","-",1
"8472","TEK","TNIP2","complex; input","-",1
"8473","TFPT","UCHL5","complex; input","-",1
"8474","TGFB1","UCHL5","complex; input","-",1
"8475","TGFB1I1","TPM2","predicted","-",0.59
"8476","TGFBR1","UCHL5","complex; input","-",1
"8477","TGFBR2","UCHL5","complex; input","-",1
"8478","TGS1","THRAP3","reaction","-",1
"8479","TLE1","TLE2","predicted","-",1
"8480","TLE2","TLE3","predicted","-",0.97
"8481","TLE2","TLE4","predicted","-",0.54
"8482","TLE2","TLE6","predicted","-",0.54
"8483","TLE2","UBA52","catalyze; input","->",1
"8484","TLE2","UBB","catalyze; input","->",1
"8485","TLE2","UBC","catalyze; input","->",1
"8486","TLE2","UBE2I","predicted","-",0.56
"8487","TLE2","WWTR1","predicted","-",0.54
"8488","TLE2","XIAP","complex; input","-",1
"8489","TLE2","ZNF503","predicted","-",0.99
"8490","TLE2","ZNF703","predicted","-",0.99
"8491","TLN1","TPM2","complex","-",1
"8492","TMED5","WNT3","activate","->",1
"8493","TMEM176A","TMEM176B","predicted","-",1
"8494","TMEM9B","TRAF2","predicted","-",0.64
"8495","TMOD1","TPM2","complex","-",1
"8496","TMOD1","TTN","complex","-",1
"8497","TNFAIP3","TNIP2","complex; input","-",1
"8498","TNIP2","UBA52","catalyze; input","->",1
"8499","TNIP2","UBB","catalyze; input","->",1
"8500","TNIP2","UBC","catalyze; input","->",1
"8501","TNNC1","TPM2","complex","-",1
"8502","TNNC1","TTN","complex","-",1
"8503","TNNC2","TPM2","complex","-",1
"8504","TNNC2","TTN","complex","-",1
"8505","TNNI1","TPM2","complex","-",1
"8506","TNNI1","TTN","complex","-",1
"8507","TNNI2","TPM2","complex","-",1
"8508","TNNI2","TTN","complex","-",1
"8509","TNNI3","TPM2","PPrel: binding/association; complex","-",1
"8510","TNNI3","TTN","complex","-",1
"8511","TNNT1","TPM2","complex","-",1
"8512","TNNT1","TTN","complex","-",1
"8513","TNNT2","TPM2","PPrel: binding/association; complex","-",1
"8514","TNNT2","TTN","complex","-",1
"8515","TNNT3","TPM2","complex","-",1
"8516","TNNT3","TTN","complex","-",1
"8517","TOMM20","VDAC1","predicted","-",0.73
"8518","TP53","ZNF420","activate; inhibited by","|->",1
"8519","TPCN1","TPCN2","predicted","-",0.98
"8520","TPM1","TPM2","predicted","-",0.99
"8521","TPM1","TTN","complex","-",1
"8522","TPM2","TPM3","predicted","-",0.56
"8523","TPM2","TPM4","predicted","-",0.56
"8524","TPM2","TTN","complex","-",1
"8525","TPM2","VCL","complex","-",1
"8526","TPM2","VIM","complex","-",1
"8527","TPM3","TTN","complex","-",1
"8528","TPM3","VDAC1","predicted","-",0.99
"8529","TPM4","TTN","complex","-",1
"8530","TRAP1","VDAC1","predicted","-",0.66
"8531","TRIM4","TRIM41","predicted","-",0.98
"8532","TRIM63","TTN","predicted","-",0.64
"8533","TSN","TSNAX-DISC1","predicted","-",0.98
"8534","TSNAX","TSNAX-DISC1","predicted","-",0.98
"8535","TSPO","VDAC1","PPrel: binding/association; predicted","-",1
"8536","TSPO2","VDAC1","predicted","-",0.7
"8537","TTN","VIM","complex","-",1
"8538","UBA52","UCHL5","complex; input","-",1
"8539","UBA52","UPF2","complex; input","-",1
"8540","UBA52","VDAC1","input","-",1
"8541","UBB","UCHL5","complex; input","-",1
"8542","UBB","VDAC1","input","-",1
"8543","UBC","UCHL5","complex; input","-",1
"8544","UBC","VDAC1","input","-",1
"8545","UCHL5","YY1","complex; input","-",1
"8546","UPF1","UPF2","complex; input; predicted","-",1
"8547","UPF2","UPF3A","complex","-",1
"8548","UPF2","UPF3B","complex","-",1
"8549","UPK1B","UPK3A","predicted","-",0.99
"8550","UQCRC2","VDAC1","predicted","-",0.58
"8551","UTP14A","WDR75","activated by; complex; input","<-",1
"8552","UTP15","WDR75","complex; input","-",1
"8553","UTP18","WDR75","activated by; complex; input","<-",1
"8554","UTP20","WDR75","activated by; complex; input","<-",1
"8555","UTP3","WDR75","activated by; complex; input","<-",1
"8556","UTP6","WDR75","activated by; complex; input","<-",1
"8557","VAPA","VAPB","predicted","-",0.98
"8558","VAPB","VCP","predicted","-",0.54
"8559","VAPB","YIF1A","predicted","-",0.64
"8560","VAPB","ZFYVE27","predicted","-",0.77
"8561","VDAC1","VDAC2","predicted","-",0.98
"8562","VDAC1","ZNF607","predicted","-",0.66
"8563","WDR3","WDR75","activated by; complex; input","<-",1
"8564","WDR36","WDR75","activated by; complex; input","<-",1
