name	Mutations_of_interest_vs_CD34_diff	Mutations_of_interest_vs_CD34_p.val	ProteinDescriptions
TMEM256	1.19600174185054	0.00745477298886616	Uncharacterized protein;Transmembrane protein 256
TMEM30A	-0.546707743589746	0.0906341403016555	Cell cycle control protein 50A
TMEM38B	1.15738694032248	0.00226447481203698	Trimeric intracellular cation channel type B
TMEM41B	-0.713087463209085	0.0205751732762333	Transmembrane protein 41B
TMEM63A	-5.05627651282052	6.23152494631364e-26	CSC1-like protein 1
TMEM87B	1.22196048443113	0.00990135690783409	Transmembrane protein 87B
TMOD2	-6.82957764102564	5.01755898774607e-16	Tropomodulin-2
TMPO	1.52539994871794	1.01647140839889e-11	Lamina-associated polypeptide 2, isoform alpha
TMSB10	-8.67479678117243	7.78917803216495e-51	Thymosin beta-10
TMSB4X	4.95913497435896	4.28120077556465e-24	Thymosin beta-4
TMX2	-1.68509502564102	5.09535138815778e-07	Thioredoxin-related transmembrane protein 2
TMX4	0.431786564102559	0.0577627650156703	Thioredoxin-related transmembrane protein 4
TNFAIP8	-0.746418307692313	0.0236815236226267	Tumor necrosis factor alpha-induced protein 8
TNPO1	-0.627387128205136	0.000480315317598528	Transportin-1
TNPO2	-0.899581692307695	7.05701123175561e-05	Transportin-2
TNPO3	-1.55105482051283	2.66601025063873e-11	Transportin-3
TOLLIP	-1.64061964102565	1.0337520525785e-06	Toll-interacting protein
TOMM22	-1.1672757948718	0.00371634317011713	Mitochondrial import receptor subunit TOM22 homolog
TOMM34	-1.10775133333333	0.00284514635968915	Mitochondrial import receptor subunit TOM34
TOMM40	-1.38351825641025	0.00341015681609247	Mitochondrial import receptor subunit TOM40 homolog
TOP1	0.596555641025638	0.0121828778970328	DNA topoisomerase 1
TOP2A	-2.28119902564103	2.61077886922163e-07	DNA topoisomerase 2-alpha
TOP2B	1.01616646153846	0.000129286458143479	DNA topoisomerase 2-beta
TOR1A	-0.747803333333341	0.00440385806448301	Torsin-1A
TOR1AIP1	1.53958323076922	5.77403547281663e-09	Torsin-1A-interacting protein 1
TOR4A	0.83663717948717	0.00133436748339726	Torsin-4A
TP53RK	-1.55977348717949	9.47931506505341e-13	TP53-regulating kinase
TPD52	-1.57755051282051	0.00100952458389122	Tumor protein D52
TPI1	-0.467415589743581	0.0474264146992742	Triosephosphate isomerase
TPM3	-1.41598569230769	0.00176174548869101	Tropomyosin alpha-3 chain
TPMT	-1.18728476923078	0.00359961901237153	Thiopurine S-methyltransferase
TPP2	-1.42606743589745	5.77980901690351e-10	Tripeptidyl-peptidase 2
TPR	-0.726180307692299	0.000282770467426814	Nucleoprotein TPR
TPRKB	0.671388297224432	0.0168901418126234	EKC/KEOPS complex subunit TPRKB
TPT1	-0.903979076923079	0.00106996181162139	Translationally-controlled tumor protein
TRA2A	-1.42365169230769	2.13385922043271e-09	Transformer-2 protein homolog alpha
TRA2B	-0.774125846153844	0.000167933691990222	Transformer-2 protein homolog beta
TRABD	-1.16783769230769	1.6468124346424e-07	TraB domain-containing protein
TRADD	-1.44515056410257	2.61821543863954e-08	Tumor necrosis factor receptor type 1-associated DEATH domain protein
TRAF3IP3	0.597885384615386	0.0534554848825	TRAF3-interacting JNK-activating modulator
TRAF6	-0.981648417442283	0.00874202947069007	TNF receptor-associated factor 6
TRAM1	0.653072298218149	0.0316361124806759	Translocating chain-associated membrane protein 1
TRAPPC11	-0.726045223171415	0.0389139138397524	Trafficking protein particle complex subunit 11
TRAPPC12	-0.715146816450389	0.00987793358808783	Trafficking protein particle complex subunit 12
TRAPPC3	-0.904850153846162	8.83796613657509e-07	Trafficking protein particle complex subunit 3
TRAPPC5	-0.667297846153843	0.011254410696568	Trafficking protein particle complex subunit 5
TRAPPC8	-2.77550107692307	1.9361772822908e-31	Trafficking protein particle complex subunit 8
TRIM22	-1.23157153846156	3.91906607072929e-05	E3 ubiquitin-protein ligase TRIM22
TRIM24	-0.565145537362667	0.0713270174589695	Transcription intermediary factor 1-alpha
TRIM25	-0.987740153846158	8.36930307677077e-06	E3 ubiquitin/ISG15 ligase TRIM25
TRIM26	-1.35673912203432	9.17665063453346e-07	Tripartite motif-containing protein 26
TRIM28	-0.517672205128203	0.0321593186694729	Transcription intermediary factor 1-beta
TRIM4	0.736668914543918	0.00254606884007802	E3 ubiquitin-protein ligase TRIM4
TRIM56	-0.532082615384619	0.0479524134707563	E3 ubiquitin-protein ligase TRIM56
TRIM58	1.35360260488887	0.0285111949190571	E3 ubiquitin-protein ligase TRIM58
TRIOBP	-7.57041633677567	6.24315135952563e-53	TRIO and F-actin-binding protein
TRIP13	-1.49812405128206	0.000179722672118255	Pachytene checkpoint protein 2 homolog
TRMT1	-1.19433651282052	2.34136597742352e-05	tRNA (guanine(26)-N(2))-dimethyltransferase
TRMT10C	-0.544008769230778	0.0177964396645756	Mitochondrial ribonuclease P protein 1
TRMT112	-0.841306717948726	0.0155412689059311	Multifunctional methyltransferase subunit TRM112-like protein
TRMT1L	0.535109025641018	0.0671032983084598	TRMT1-like protein
TRMT2A	1.81578083715678	0.0213543660772449	tRNA (uracil-5-)-methyltransferase homolog A
TRMT61A	2.68530414080659	1.27653762050838e-05	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A
TSN	-0.58465625641027	0.0136164630299521	Translin
TSNAX	-0.718905538461545	0.00204963330405399	Translin-associated protein X
TSPO	-0.692680564102567	0.0450136988265955	Translocator protein
TSR1	-1.67982805128204	2.06731528253574e-08	Pre-rRNA-processing protein TSR1 homolog
TSTD1	0.896153442205549	0.0074541779863904	Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 1
TTC1	-0.548304205128204	0.00961979706643611	Tetratricopeptide repeat protein 1
TTC17	-1.19692133326103	0.00935123301558618	Tetratricopeptide repeat protein 17
TTC37	-0.484196666666675	0.0422953032848467	Tetratricopeptide repeat protein 37
TTC9C	-0.844031073935932	0.0262320990432727	Tetratricopeptide repeat protein 9C
TTF2	-8.21448880082131	4.98069833712571e-59	Transcription termination factor 2
TTLL12	-1.21189748717949	1.18343962515611e-05	Tubulin--tyrosine ligase-like protein 12
TUBA8	-2.10591742084537	0.0038570857155546	Tubulin alpha-8 chain
TUBAL3	-3.44641034053247	4.51875725747779e-09	Tubulin alpha chain-like 3
TUBB	-0.933953282051291	0.00105445487662436	Tubulin beta chain
TUBB3	0.927209790116645	0.0744688792908836	Tubulin beta-3 chain
TUBG1	-0.282740256410261	0.0863321853592516	Tubulin gamma-1 chain
TUBGCP2	-0.734454564102565	0.011610150295693	Gamma-tubulin complex component 2
TUBGCP3	-1.0989237948718	1.48087556391179e-06	Gamma-tubulin complex component 3
TUBGCP4	1.01586385537967	0.0266683032397406	Gamma-tubulin complex component 4
TWISTNB	1.04009402097604	0.0244272243711858	DNA-directed RNA polymerase I subunit RPA43
TXLNA	-1.32638323076923	8.53541735578123e-09	Alpha-taxilin
TXLNG	-1.18120553846154	4.615209917392e-06	Gamma-taxilin
TXN	-0.730162974358976	0.00397867931459032	Thioredoxin
TXNDC17	-0.889387538461541	0.00405383493621933	Thioredoxin domain-containing protein 17
TXNDC9	-1.51349869104017	3.1006368408616e-05	Thioredoxin domain-containing protein 9
TXNL1	-1.06555374358975	5.90823304030153e-07	Thioredoxin-like protein 1
TXNL4A	-2.40198750070969	5.99203332102398e-10	Thioredoxin-like protein 4A
TXNRD1	-0.655456871794883	0.0072067239108334	Thioredoxin reductase 1, cytoplasmic
TYMS	-2.47584317948718	2.65477837667363e-09	Thymidylate synthase
U2AF1	-0.711246307692303	0.000928065877763259	Splicing factor U2AF 35 kDa subunit
UAP1L1	-0.80969988080936	0.0357502966430483	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1
UBA1	-0.600114102564095	0.00973327627935694	Ubiquitin-like modifier-activating enzyme 1
UBA2	-0.831235384615386	0.000146461352562367	SUMO-activating enzyme subunit 2
UBA3	-0.524733435897442	0.0547964547857954	NEDD8-activating enzyme E1 catalytic subunit
UBA5	-0.960169289765684	0.000354381364592376	Ubiquitin-like modifier-activating enzyme 5
UBA6	-0.531165179487179	0.00613940073176568	Ubiquitin-like modifier-activating enzyme 6
UBAC2	-1.96677461538462	0.015416323657699	Ubiquitin-associated domain-containing protein 2
UBAP2	-0.911321025641035	0.00345986667633708	Ubiquitin-associated protein 2
UBAP2L	-1.31850502564103	9.70480293105739e-11	Ubiquitin-associated protein 2-like
UBE2L3	-1.4050416923077	2.22720743346797e-12	Ubiquitin-conjugating enzyme E2 L3
UBE2L6	-2.24501876923077	6.60543718715591e-07	Ubiquitin/ISG15-conjugating enzyme E2 L6
UBE2M	-0.439856461538469	0.0834942718806446	NEDD8-conjugating enzyme Ubc12
UBE2Q1	-1.16917240458518	0.0544311397092023	Ubiquitin-conjugating enzyme E2 Q1
UBE3A	-0.63776553846154	0.00580574347792791	Ubiquitin-protein ligase E3A
UBE4A	-0.417458717948723	0.0121134171745919	Ubiquitin conjugation factor E4 A
UBE4B	-0.989604256410262	0.00707949558689702	Ubiquitin conjugation factor E4 B
UBL4A	-0.853721128205137	0.00148908450394891	Ubiquitin-like protein 4A
UBL5	-1.24357153846153	8.91044205677719e-05	Ubiquitin-like protein 5
UBLCP1	-0.66057476923077	0.0148003767018698	Ubiquitin-like domain-containing CTD phosphatase 1
UBQLN1	-0.62082461538462	0.00181933146035241	Ubiquilin-1
UBQLN2	-0.887972717948717	2.42367994434766e-05	Ubiquilin-2
UBQLN4	-0.557744717948722	0.021661249263498	Ubiquilin-4
UBR1	-0.803278132268762	0.00185138420730044	E3 ubiquitin-protein ligase UBR1
UBR4	-1.08657225641026	4.28927258454802e-07	E3 ubiquitin-protein ligase UBR4
UBR5	-1.23655225641026	4.86401160759866e-08	E3 ubiquitin-protein ligase UBR5
UBR7	-2.03292882051283	1.61057490564101e-13	Putative E3 ubiquitin-protein ligase UBR7
UBXN1	-1.5723236923077	7.5161011283782e-11	UBX domain-containing protein 1
UBXN4	-0.485661487179481	0.0440592526323588	UBX domain-containing protein 4
UBXN6	-0.446888775338763	0.0998637122898074	UBX domain-containing protein 6
UBXN7	-0.625898974358972	0.0278902055447775	UBX domain-containing protein 7
UCHL3	-1.61327810256411	9.5221880511646e-09	Ubiquitin carboxyl-terminal hydrolase isozyme L3
UCHL5	-0.558699282051279	0.00752183894995382	Ubiquitin carboxyl-terminal hydrolase isozyme L5
UCK2	-1.85173692740293	1.00287425466087e-08	Uridine-cytidine kinase 2
UFL1	-0.379684615384623	0.0216454891082974	E3 UFM1-protein ligase 1
UFM1	-1.03031169230769	0.00985830916058832	Ubiquitin-fold modifier 1
UFSP2	0.52287197161124	0.0815197535859255	Ufm1-specific protease 2
UGDH	-1.4113836923077	3.37782917439703e-06	UDP-glucose 6-dehydrogenase
UGGT1	-0.983860000000014	3.54575515944012e-06	UDP-glucose:glycoprotein glucosyltransferase 1
UGP2	-0.343436666666666	0.094385737459831	UTP--glucose-1-phosphate uridylyltransferase
UGT2B17	-2.74582323076924	2.16901385107084e-13	UDP-glucuronosyltransferase 2B17;UDP-glucuronosyltransferase 2B15
UHRF1	-1.38791692307693	0.00286244731310731	E3 ubiquitin-protein ligase UHRF1
UMPS	-0.420775025641021	0.01061061107159	Uridine 5'-monophosphate synthase
UNC119B	-0.87164802556372	0.00406943132931291	Protein unc-119 homolog B
UPF1	-0.446290564102579	0.0309832953551359	Regulator of nonsense transcripts 1
UPF2	-0.43422882051283	0.0789406357105541	Regulator of nonsense transcripts 2
UQCC2	-1.8313616635215	3.26728534715563e-05	Ubiquinol-cytochrome-c reductase complex assembly factor 2
UQCRC1	0.98412364102564	3.05081393026239e-05	Cytochrome b-c1 complex subunit 1, mitochondrial
UQCRFS1	0.791396410256404	0.000154550688044099	Cytochrome b-c1 complex subunit Rieske, mitochondrial
URB2	-0.876942461538471	0.010544382832164	Unhealthy ribosome biogenesis protein 2 homolog
UROD	-1.74611670842427	0.000170037362272226	Uroporphyrinogen decarboxylase
UROS	-0.888055381353317	0.00489454437736642	Uroporphyrinogen-III synthase
USE1	-0.64782237896612	0.00928886209631571	Vesicle transport protein USE1
USO1	-0.859486461538474	6.79770159241908e-05	General vesicular transport factor p115
USP10	-1.29778984615385	2.4689525012604e-07	Ubiquitin carboxyl-terminal hydrolase 10
USP15	0.552017948717952	0.0525192503340172	Ubiquitin carboxyl-terminal hydrolase 15
USP17L3	-1.12190999999999	0.00233246086442114	Ubiquitin carboxyl-terminal hydrolase 17-like protein 3;Ubiquitin carboxyl-terminal hydrolase 17-like protein 5;Ubiquitin carboxyl-terminal hydrolase 17-like protein 15;Ubiquitin carboxyl-terminal hydrolase 17-like protein 10;Ubiquitin carboxyl-terminal hydrolase 17-like protein 13;Ubiquitin carboxyl-terminal hydrolase 17-like protein 12;Ubiquitin carboxyl-terminal hydrolase 17-like protein 11;Ubiquitin carboxyl-terminal hydrolase 17-like protein 21;Ubiquitin carboxyl-terminal hydrolase 17-like protein 18;Ubiquitin carboxyl-terminal hydrolase 17-like protein 22;Ubiquitin carboxyl-terminal hydrolase 17-like protein 17;Ubiquitin carboxyl-terminal hydrolase 17-like protein 19;Ubiquitin carboxyl-terminal hydrolase 17-like protein 20;Ubiquitin carboxyl-terminal hydrolase 17-like protein 24;Ubiquitin carboxyl-terminal hydrolase 17-like protein 1
USP24	-0.816703128205129	0.00385713826830815	Ubiquitin carboxyl-terminal hydrolase 24
USP39	-0.461028358974364	0.0182012070569209	U4/U6.U5 tri-snRNP-associated protein 2
USP4	-2.34496387873835	6.65598165861023e-10	Ubiquitin carboxyl-terminal hydrolase 4
USP48	-1.8375476923077	2.8535477558591e-10	Ubiquitin carboxyl-terminal hydrolase 48
USP5	-0.97272430769231	6.06017615287542e-06	Ubiquitin carboxyl-terminal hydrolase 5
USP7	-0.372802923076922	0.0346130917894219	Ubiquitin carboxyl-terminal hydrolase 7
USP8	-1.32487733333334	5.1994127777586e-06	Ubiquitin carboxyl-terminal hydrolase 8
UTP11L	-0.601307384615389	0.0513767075361048	Probable U3 small nucleolar RNA-associated protein 11
UTP14A	0.48359558974358	0.058419013045115	U3 small nucleolar RNA-associated protein 14 homolog A
UTP20	-1.4334675897436	4.12114694441481e-05	Small subunit processome component 20 homolog
UTRN	-2.28058087179488	5.84707086801828e-07	Utrophin
UVRAG	-5.87402121992599	5.56451878337444e-27	UV radiation resistance-associated gene protein
VAC14	-0.680360820512828	0.00928808628592514	Protein VAC14 homolog
VAMP2	-0.807673435897438	0.00149011642390612	Uncharacterized protein (Fragment);Vesicle-associated membrane protein 2
VAMP8	-0.651669948717956	0.0152195556467142	Vesicle-associated membrane protein 8
VAPB	-0.379237487179491	0.0376803023288459	Vesicle-associated membrane protein-associated protein B/C
VARS	-1.44919364102564	1.52313184592765e-10	Valine--tRNA ligase
VARS2	-1.04508714080222	0.00137205560964719	Valine--tRNA ligase, mitochondrial
VAV3	0.994986793562216	0.0091038712937316	Guanine nucleotide exchange factor VAV3
VBP1	-1.72321692307693	6.88683094948371e-11	Prefoldin subunit 3
VCL	0.924363282051296	0.0691535493052738	Vinculin
VCP	-0.830215230769227	0.000158969455091301	Transitional endoplasmic reticulum ATPase
VCPIP1	0.376975384615378	0.0927259279693666	Deubiquitinating protein VCIP135
VDAC2	1.14514102564102	2.04667198645659e-07	Voltage-dependent anion-selective channel protein 2
VDAC3	0.79057512820512	0.00701895439509651	Voltage-dependent anion-selective channel protein 3
VEZF1	1.23063022646368	2.07436962461439e-05	Vascular endothelial zinc finger 1
VIM	-0.877072769230757	0.0202120757477142	Vimentin
VIPAS39	-0.966370790145266	0.00451924607455131	Spermatogenesis-defective protein 39 homolog
VMP1	-0.419602769230767	0.092568724542275	Vacuole membrane protein 1
VPRBP	-1.04860847678674	0.000177597552855291	Protein VPRBP
VPS11	0.566926852351555	0.0327602797928163	Vacuolar protein sorting-associated protein 11 homolog
VPS16	-1.15862769230769	3.46757872209915e-08	Vacuolar protein sorting-associated protein 16 homolog
VPS18	-1.02917958974359	4.84525111022756e-10	Vacuolar protein sorting-associated protein 18 homolog
VPS25	-1.05365061538462	0.000100121325081834	Vacuolar protein-sorting-associated protein 25
VPS26A	-1.68755902564103	7.93302735209476e-08	Vacuolar protein sorting-associated protein 26A
VPS28	-2.1128135897436	1.00848420813909e-11	Vacuolar protein sorting-associated protein 28 homolog
VPS29	-1.17186497435898	7.42016262187694e-08	Vacuolar protein sorting-associated protein 29
VPS35	-1.26625143589744	1.40582833428433e-08	Vacuolar protein sorting-associated protein 35
VPS36	-1.12920279232419	1.50099932536107e-05	Vacuolar protein-sorting-associated protein 36
VPS37A	1.37185584756963	0.0121382956142916	Vacuolar protein sorting-associated protein 37A
VPS37B	-0.69249382760683	0.0720200724618224	Vacuolar protein sorting-associated protein 37B
VPS41	-7.9187506816621	2.25992999074189e-69	Vacuolar protein sorting-associated protein 41 homolog
VPS53	-0.728585012593978	0.0159669946185159	Vacuolar protein sorting-associated protein 53 homolog
VPS72	0.567485778176142	0.0546207518524401	Vacuolar protein sorting-associated protein 72 homolog
VTA1	-1.65811984615386	2.66830872242592e-11	Vacuolar protein sorting-associated protein VTA1 homolog
VTI1B	-1.04048389743591	0.000148971014106288	Vesicle transport through interaction with t-SNAREs homolog 1B
VTN	-2.45047887179488	0.000493899161764759	Vitronectin
VWA8	-2.52538917652117	1.67639769606132e-10	von Willebrand factor A domain-containing protein 8
WAC	-0.522194652031287	0.0818582297190877	WW domain-containing adapter protein with coiled-coil
WAPAL	-0.694663846153846	8.70416412962018e-05	Wings apart-like protein homolog
WASH6P	1.97735955710877	1.04720144707492e-07	WAS protein family homolog 6
WBSCR22	-0.756053014685987	0.0798885096463933	Probable 18S rRNA (guanine-N(7))-methyltransferase
WDHD1	-1.19294758974359	0.000400675327208381	WD repeat and HMG-box DNA-binding protein 1
WDR11	-2.02168210256409	4.50268210511591e-05	WD repeat-containing protein 11
WDR12	-0.979268461538469	0.000100080972680501	Ribosome biogenesis protein WDR12
WDR36	-0.554443487179487	0.0232197115147275	WD repeat-containing protein 36
WDR43	0.690241846153853	0.0106083685695676	WD repeat-containing protein 43
WDR5	-0.840641230769226	4.09284393614492e-07	WD repeat-containing protein 5
